	Cohort	Condition	Hemisphere	Subregion	Coordinates	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
11	061321B	TacWT	Left	S1FL	W4_2.1	30	0.7409761740930909	0.25902382590686024	35.9258564063736	72.28638327832539	135.98402287705363	621.2285902125093	0.32459125327926686	0.3448015593118679	11	36.36052687195179	-0.4819523481862307
12	061321B	TacWT	Left	S1FL	W1_3.4	33	0.4769633266818141	0.5230366733181928	38.08327758435141	75.65704863512764	109.2551924595466	309.4295085949041	0.2744648446580239	0.23250455643321502	12	37.57377105077623	0.04607334663637869
13	061321B	TacWT	Left	S1FL	W2_1.1	33	0.6139693514040387	0.3860306485957783	36.58424261141834	69.2393980705373	140.97519687168597	385.75646031256076	0.32454676640730606	0.28366341060039807	13	32.655155459118966	-0.22793870280826045
14	061321B	TacWT	Left	S1FL	W2_1.2	34	0.7414168506506569	0.2585831493492544	31.070550815157823	64.18347467894968	113.92738778198205	506.2390096699962	0.3435303543613809	0.3505537193438688	14	33.112923863791856	-0.48283370130140246
15	061321B	TacWT	Left	S1FL	W2_1.3	35	0.642512035142189	0.3574879648578424	34.571356121360445	61.85514354872089	95.79560052970675	343.5012595065498	0.28311075394024326	0.2996321066969152	15	27.283787427360444	-0.2850240702843466
16	061321B	TacWT	Left	S1FL	W2_2.2	36	0.6035669764937359	0.39643302350634446	35.785251223295155	66.57666230935821	73.06768020795228	362.18399255964965	0.2388683387740316	0.2858529030021032	16	30.791411086063057	-0.20713395298739146
17	061321B	TacWT	Left	S1FL	W4_2.2	36	0.5936787928039586	0.4063212071960659	44.28097713585971	77.9266110057225	147.99136153920918	439.90660593150056	0.2747267744236943	0.26915004233866185	17	33.6456338698628	-0.18735758560789273
18	061321B	TacWT	Left	S1FL	W2_1.4	37	0.7816032450015027	0.218396754998429	29.438947186511662	53.33094808598921	62.25524692097703	347.56630906967814	0.2680190759588341	0.34957432812149236	18	23.89200089947755	-0.5632064900030737
19	061321B	TacWT	Left	S1FL	W2_2.1	37	0.5330364107832624	0.4669635892168871	41.26260265542387	64.17905750742072	97.00306910795328	225.93698902820125	0.2386910416960468	0.23420724925401365	19	22.916454851996853	-0.06607282156637528
20	061321B	TacWT	Right	S1FL	W1_1.4	19	0.35792462468785974	0.6420753753121484	29.009477095265694	52.69437052256476	15.746265592943018	178.20221901106646	0.13678827903751178	0.25333333064624747	20	23.684893427299066	0.2841507506242887
21	061321B	TacWT	Right	S1FL	W1_1.2	20	0.7190879547761185	0.28091204522383234	29.455325875212445	49.12290892974772	57.44431368973368	233.26368880575998	0.25731179278615723	0.31091343788190023	21	19.667583054535278	-0.4381759095522862
22	061321B	TacWT	Right	S1FL	W1_2.1	20	0.697199440981491	0.3028005590184979	38.37183158328945	67.11057066648911	108.52966897832606	290.06934300747196	0.2714949210744893	0.25378151393877335	22	28.73873908319966	-0.3943988819629931
23	061321B	TacWT	Right	S1FL	W1_1.5	22	0.5397702628780093	0.46022973712196585	28.539713710869346	47.16830316102776	46.98357167939084	171.35982816034186	0.24017256818692398	0.2775263703958903	23	18.62858945015841	-0.07954052575604348
24	061321B	TacWT	Right	S1FL	W1_2.2	22	0.39681012744714184	0.6031898725528614	33.222764365016396	54.89649819170979	31.473140283456658	103.38286458130538	0.16886291142066723	0.18521648535160115	24	21.673733826693393	0.20637974510571955
25	061321B	TacWT	Right	S1FL	W1_2.3	23	0.5764237538638536	0.4235762461361862	32.22824599133381	53.374352570571375	66.43382997130466	234.9090397455642	0.25290532605520044	0.28715556995234054	25	21.146106579237568	-0.15284750772766736
26	061321B	TacWT	Right	S1FL	W1_2.4	23	0.3205523720218796	0.6794476279781917	27.43411779648061	45.33078550384646	8.537651528727128	136.79387209659924	0.10650701502872065	0.25801210189710033	26	17.896667707365847	0.3588952559563121
27	061321B	TacWT	Right	S1FL	W4_1.1	24	0.7035999900697122	0.29640000993027743	32.23149909841252	62.90752677534465	86.84134005882431	347.3259250847645	0.289123074228908	0.2962552050586427	27	30.67602767693213	-0.40719998013943476
28	061321B	TacWT	Right	S1FL	W1_3.1	25	0.7320560762131026	0.26794392378697035	37.08238794434094	71.61467724421823	108.78871451450004	346.45779457640333	0.2812705286586211	0.259910083808701	28	34.53228929987729	-0.4641121524261323
29	061321B	TacWT	Right	S1FL	W1_3.2	27	0.5861652334606041	0.41383476653950624	39.45389263065232	73.80458060873676	102.11568543966472	259.6347851215792	0.2561275941171413	0.21832231212957115	29	34.35068797808444	-0.17233046692109788
30	061321B	TacWT	Right	S1FL	W4_2.1	28	0.5749368066111974	0.42506319338870213	28.70688024458703	56.317222089712125	53.28079709721617	394.2994905291065	0.2542724801436056	0.3525915364579023	30	27.610341845125095	-0.14987361322249526
31	061321B	TacWT	Right	S1FL	W1_3.3	29	0.461647433546072	0.5383525664537322	29.20730347971996	59.530063576728125	40.52082446794038	440.7555971711806	0.21794538306342337	0.352665171464244	31	30.322760097008164	0.07670513290766018
32	061321B	TacWT	Right	S1FL	W1_3.4	30	0.40297649808520564	0.5970235019147855	36.128225686015746	71.38087626040523	47.525038891149386	323.3742769998637	0.1908159207352336	0.2519247639942804	32	35.252650574389484	0.19404700382957984
33	061321B	TacWT	Right	S1FL	W2_1.1	31	0.47388545180613667	0.5261145481940508	34.362638177484286	67.96546806878216	63.242545363002684	389.66329842822665	0.23142920914266538	0.2904400073284795	33	33.60282989129787	0.05222909638791412
34	061321B	TacWT	Right	S1FL	W2_1.2	32	0.5396127419701983	0.4603872580295856	27.323200940333408	57.95830513935745	54.681344148120566	504.63852803383907	0.27063752602620256	0.38759175091168785	34	30.635104199024042	-0.07922548394061268
35	061321B	TacWT	Right	S1FL	W2_2.2	34	0.4326293332974677	0.5673706667025564	33.25362460070185	63.88291613352803	54.91084475784657	385.60334500836507	0.2228384211645173	0.3073871184112495	35	30.62929153282618	0.1347413334050887
36	061321B	TacWT	Right	S1FL	W4_2.2	34	0.4330137321148689	0.5669862678850368	36.84927321050069	76.57736614395203	60.060731409823006	463.5030428121521	0.2103131275424865	0.2811420905834428	36	39.72809293345134	0.13397253577016793
37	061321B	TacWT	Right	S1FL	W2_2.1	35	0.6406088927791094	0.35939110722082585	44.973083065348874	72.45371478381672	101.20906387985035	256.2186561482514	0.2236953945612617	0.22092492557427731	37	27.480631718467848	-0.28121778555828353
38	061321B	TacWT	Right	S1FL	W2_1.4	36	0.768064957115108	0.2319350428848832	33.1728853669668	67.07419921982998	94.54922351034435	408.08136231259505	0.2931201912231021	0.3011742820434898	38	33.901313852863176	-0.5361299142302248
39	061321B	TacWT	Right	S1FL	W2_2.3	37	0.6939518542714213	0.3060481457285188	38.74891634095755	66.64610182554735	89.52540357081503	274.3152684045026	0.24418196385506483	0.24851364440287133	39	27.897185484589798	-0.38790370854290246
40	061321B	TacWT	Left	S1DZ	W1_1.3	19	0.5763423772177745	0.4236576227822357	30.340053010730756	53.687261848516684	91.06465321312706	314.55915143881026	0.31452747159838873	0.3303542570251872	40	23.347208837785928	-0.1526847544355388
41	061321B	TacWT	Left	S1DZ	W1_1.4	20	0.26171064343397277	0.7382893565660147	30.53523630434309	70.54727663483493	20.439760221456755	535.6202460759105	0.14805961411592164	0.3280561918297165	41	40.01204033049184	0.4765787131320419
42	061321B	TacWT	Left	S1DZ	W1_1.2	21	0.6519592626637263	0.3480407373362692	35.465616106348875	78.65088749456844	197.98944354663539	686.4617161466501	0.39674686956065386	0.3331229342937967	42	43.18527138821956	-0.30391852532745706
43	061321B	TacWT	Left	S1DZ	W1_2.1	22	0.41343970671190466	0.5865602932880891	30.887925250261574	79.24010511930206	61.75997380653268	474.4011346367113	0.25442794721776246	0.2748703000595241	43	48.352179869040484	0.17312058657618445
44	061321B	TacWT	Left	S1DZ	W1_2.2	23	0.5944652753313224	0.40553472466868434	40.452754661491355	67.47096188003003	117.96799088095105	246.40691517051548	0.26849363270885573	0.23265347530129835	44	27.018207218538677	-0.18893055066263809
45	061321B	TacWT	Left	S1DZ	W1_1.5	24	0.685171239686597	0.3148287603134232	34.20750433140217	74.1919263950602	147.88777200063495	450.8476479516527	0.3555042053249356	0.28619250532282364	45	39.98442206365802	-0.37034247937317377
46	061321B	TacWT	Left	S1DZ	W1_2.4	24	0.38570628747438807	0.6142937125256199	30.701314260231428	70.36424494940165	59.396466850147505	425.55699407894105	0.25102867798033607	0.29317493295581404	46	39.662930689170224	0.22858742505123186
47	061321B	TacWT	Left	S1DZ	W4_1.1	25	0.6302646019910896	0.36973539800893035	36.9414989703778	72.09188939879228	170.55167287536563	511.37992915415794	0.3535195844229337	0.3136789904689978	47	35.150390428414475	-0.26052920398215923
48	061321B	TacWT	Left	S1DZ	W1_3.1	26	0.41923503158452186	0.5807649684154575	30.023017805145273	65.41220380835128	53.85211904907918	345.3958910085408	0.24442580534341268	0.28411868903940213	48	35.38918600320601	0.1615299368309357
49	061321B	TacWT	Left	S1DZ	W1_3.2	28	0.539965365376579	0.46003463462339267	42.232692711692636	69.54378719057269	182.71622936964093	305.8260626388342	0.3200661823123739	0.2514657889043765	49	27.31109447888005	-0.07993073075318635
50	061321B	TacWT	Left	S1DZ	W1_3.3	30	0.7155719288032997	0.28442807119669006	31.67128573911364	53.37187048656988	80.9149214922971	356.63112182302444	0.2840197978869332	0.35383207260546395	50	21.700584747456244	-0.4311438576066096
51	061321B	TacWT	Left	S1DZ	W4_2.1	30	0.7013131582206639	0.29868684177933846	33.57378073487913	63.30135013579397	111.63995508704932	333.6761243266681	0.3147092998425663	0.2885689460022399	51	29.727569400914838	-0.4026263164413254
52	061321B	TacWT	Left	S1DZ	W1_3.4	33	0.29522362938830615	0.7047763706117376	30.875235737466156	56.971667131147	37.17030277161147	269.6269604759411	0.19746392585811848	0.2882190814711307	52	26.096431393680845	0.40955274122343144
53	061321B	TacWT	Left	S1DZ	W2_1.1	33	0.6714954730079578	0.3285045269920577	34.48873428424693	68.20969115881503	142.76234525263487	457.48651568459854	0.346441236968797	0.3135761804233643	53	33.7209568745681	-0.3429909460159001
54	061321B	TacWT	Left	S1DZ	W2_1.2	34	0.5755266706181601	0.4244733293818171	27.354912014911303	43.112022126381206	62.85798317318081	243.3842967270688	0.28983104249342784	0.3618660863571416	54	15.757110111469903	-0.151053341236343
55	061321B	TacWT	Left	S1DZ	W2_1.3	35	0.6225487311639718	0.37745126883605284	35.60611909332754	58.945340675605266	128.1289275337851	314.94632471478775	0.31790616891137996	0.301070906565586	55	23.339221582277723	-0.24509746232791896
56	061321B	TacWT	Left	S1DZ	W2_2.2	36	0.8572649520906157	0.14273504790937117	35.823705863407206	67.8843722114563	95.1747522814325	396.22192214448665	0.27232679014530214	0.29322395297134346	56	32.06066634804909	-0.7145299041812445
57	061321B	TacWT	Left	S1DZ	W4_2.2	36	0.527723528652566	0.47227647134744666	37.23001157250521	63.69264463965818	85.64831411910237	343.00012257868184	0.2485800312076608	0.2907755297576945	57	26.462633067152964	-0.05544705730511934
58	061321B	TacWT	Left	S1DZ	W2_1.4	37	0.809410858248465	0.1905891417515028	29.598196492201474	59.46751621781396	80.11273182780606	296.5778758973738	0.30240260059756907	0.2895940106089142	58	29.869319725612485	-0.6188217164969623
59	061321B	TacWT	Left	S1DZ	W2_2.1	37	0.525344228613968	0.4746557713860221	42.555574842118595	71.35920726303704	129.6623234375034	260.1215113915486	0.2675780216298777	0.22601544472481563	59	28.80363242091844	-0.050688457227945904
60	061321B	TacWT	Left	S1DZ	W2_2.3	39	0.5671784255044638	0.43282157449555747	36.234980325264914	55.283758068724886	52.7188176323065	217.94336243361622	0.20038019775174196	0.26703873725940863	60	19.048777743459972	-0.13435685100890638
61	061321B	TacWT	Left	S1DZ	W2_2.4	40	0.8351573229430864	0.16484267705695302	31.209303026564903	61.01720461344105	66.85012068030724	328.4718782302435	0.2619793304080355	0.2970275886481251	61	29.80790158687615	-0.6703146458861334
62	061321B	TacWT	Left	S1DZ	W2_3.1	40	0.5987351597636159	0.40126484023637365	42.282067347894134	72.66602938929186	139.86907071902198	225.62408225361455	0.2797078345948931	0.2067099091950107	62	30.38396204139773	-0.19747031952724226
63	061321B	TacWT	Left	S1DZ	W2_3.2	42	0.640738822386255	0.35926117761379245	32.93084850733673	50.82897696078587	55.77592392431801	179.7367069780072	0.2267882059729	0.2637588384456653	63	17.898128453449146	-0.28147764477246257
64	061321B	TacWT	Left	S1DZ	W2_3.4	44	0.6797305748470832	0.32026942515290785	37.71631776444879	58.03031483836591	71.22017224133374	203.9582451590549	0.22375472950146072	0.2461023192835655	64	20.313997073917122	-0.35946114969417536
65	061321B	TacWT	Left	S1DZ	W3_1.1	44	0.7233140325051451	0.27668596749483104	32.862526882892276	53.546292374438686	76.27348094269712	275.2209211788321	0.2657576832354551	0.30982133221642155	65	20.68376549154641	-0.4466280650103141
66	061321B	TacWT	Right	S1DZ	W1_1.4	19	0.47332418706525237	0.5266758129347598	29.732698789687642	55.0991723133718	23.73027697193497	156.9630494687757	0.1638389184444801	0.22738072073756505	66	25.36647352368416	0.05335162586950748
67	061321B	TacWT	Right	S1DZ	W1_1.2	20	0.6124105875133619	0.3875894124866508	28.19642422002173	50.07231615204521	63.343475100538285	248.7105319968182	0.2822649197556304	0.3149556529050468	67	21.87589193202348	-0.22482117502671106
68	061321B	TacWT	Right	S1DZ	W1_2.1	20	0.5228081798948149	0.47719182010519	33.5181862114185	72.32066153236954	80.9768230767374	503.2114469903964	0.2684725314273135	0.3101793387816557	68	38.80247532095104	-0.04561635978962486
69	061321B	TacWT	Right	S1DZ	W1_1.5	22	0.6130062243317254	0.3869937756682833	31.07708231443612	56.455294300550996	76.1621885113765	251.45084423215658	0.2808209274707858	0.28088068352951856	69	25.378211986114877	-0.22601244866344206
70	061321B	TacWT	Right	S1DZ	W1_2.2	22	0.5390715947570689	0.46092840524295725	35.07496624842663	62.87191162439388	52.26439590771814	127.8521984507353	0.20611315242259048	0.1798446134813164	70	27.796945375967255	-0.07814318951411164
71	061321B	TacWT	Right	S1DZ	W1_2.3	23	0.6470155537021127	0.35298444629790143	33.62403643318136	60.11875939987326	103.24205930548352	369.0806258847309	0.30218888184637627	0.3195586768157758	71	26.494722966691903	-0.2940311074042113
72	061321B	TacWT	Right	S1DZ	W1_2.4	23	0.34523982307336515	0.654760176926645	26.34047415227369	44.05238303141401	11.853545464031932	117.7916152121457	0.1307075115484537	0.2463699763467971	72	17.71190887914032	0.30952035385327986
73	061321B	TacWT	Right	S1DZ	W4_1.1	24	0.7856665354427923	0.21433346455723776	37.142983555904905	70.84123573888999	143.9867419285716	373.9034942712616	0.323060950383282	0.27295662119575126	73	33.69825218298509	-0.5713330708855545
74	061321B	TacWT	Right	S1DZ	W1_3.1	25	0.3742065323322982	0.6257934676677023	29.890547687799017	62.25150662054348	30.762710777031323	370.895310085599	0.18555746401477338	0.3093682952147116	74	32.36095893274447	0.25158693533540405
75	061321B	TacWT	Right	S1DZ	W1_3.2	27	0.5390933876402975	0.4609066123597159	38.32835584676895	77.2358802767573	84.47402102011533	170.00607699076596	0.23979570147292273	0.16881581207541677	75	38.90752442998835	-0.07818677528058154
76	061321B	TacWT	Right	S1DZ	W4_2.1	28	0.5102257056412628	0.48977429435871567	28.661650721684875	59.43446757426592	60.14697676943196	449.6977956575136	0.2705862364467779	0.35679766438793065	76	30.772816852581048	-0.020451411282547127
77	061321B	TacWT	Right	S1DZ	W1_3.3	29	0.3989331371276546	0.6010668628723466	26.247208720341426	61.65863382539685	21.920602603951856	389.29772662851246	0.17837875138051104	0.3199978320182331	77	35.41142510505542	0.20213372574469196
78	061321B	TacWT	Right	S1DZ	W1_3.4	30	0.4316882579489097	0.5683117420511213	34.49308821913639	67.98983997156192	62.05852377816614	201.72370376917652	0.22838555976874977	0.20889807971237354	78	33.49675175242553	0.13662348410221165
79	061321B	TacWT	Right	S1DZ	W2_1.1	31	0.5619406834710062	0.43805931652897373	36.00202699234061	62.55685697364493	94.93261805865382	260.1122311570181	0.2706330149987435	0.25781338836058043	79	26.554829981304323	-0.1238813669420325
80	061321B	TacWT	Right	S1DZ	W2_1.2	32	0.7564779640419526	0.243522035958043	27.699761936623002	61.72790323252079	70.61093327745604	486.0052259958126	0.30336113411437493	0.3571403702095539	80	34.02814129589778	-0.5129559280839096
81	061321B	TacWT	Right	S1DZ	W2_2.2	34	0.3469414898949943	0.6530585101050087	29.032041712545432	51.44147866673595	22.421055291025127	195.11097017361266	0.1630986797965631	0.2715359902216018	81	22.409436954190515	0.3061170202100144
82	061321B	TacWT	Right	S1DZ	W4_2.2	34	0.5023677714733047	0.4976322285266969	34.15562590362047	69.17551362448313	54.50442982906732	374.5607914627782	0.21614920981788183	0.2797749099193472	82	35.01988772086266	-0.004735542946607774
83	061321B	TacWT	Right	S1DZ	W2_2.1	35	0.35752481649466145	0.6424751835053394	37.68102839156146	62.59842963485474	37.70251252523927	197.35261414945356	0.16295301465596007	0.22441816308490725	83	24.917401243293277	0.28495036701067794
84	061321B	TacWT	Right	S1DZ	W2_1.4	36	0.5560656885088251	0.44393431149119195	28.73262926013781	52.51514050781955	58.11902716390505	271.83481727074223	0.26532843715347443	0.313955437335683	84	23.782511247681743	-0.11213137701763315
85	061321B	TacWT	Right	S1DZ	W2_2.3	37	0.7333195305800758	0.2666804694199466	38.17795794374515	70.9219721143928	93.68454324947801	289.57323647220437	0.25352528329301194	0.23993765312394172	85	32.74401417064765	-0.4666390611601292
86	061321B	TacWT	Right	S1DZ	W2_2.4	39	0.726501646889356	0.2734983531106204	31.06716100054996	50.65430038903533	67.3171911110857	302.69280297392083	0.26409575773140304	0.34346677005110104	86	19.58713938848537	-0.45300329377873566
87	061321B	TacWT	Right	S1DZ	W2_3.1	39	0.5962882825914441	0.40371171740855116	35.99411324026335	56.392714914102974	65.20188167118386	135.15802109178793	0.22433580062683126	0.2061569160596837	87	20.39860167383962	-0.1925765651828929
88	061321B	TacWT	Right	S1DZ	W2_3.3	40	0.7549115973938744	0.2450884026061263	38.692498165743935	63.9816375204082	91.0451809183082	291.75913837168264	0.2466049052456671	0.2669665706963354	88	25.289139354664265	-0.5098231947877481
89	061321B	TacWT	Left	S1ULp	W1_1.3	19	0.6809793608488542	0.31902063915115864	33.84185165536538	72.43528971164092	130.37820008879513	420.07578481101496	0.3374025598037659	0.282952556553263	89	38.59343805627554	-0.3619587216976956
90	061321B	TacWT	Left	S1ULp	W1_1.4	20	0.5228225521747843	0.4771774478251019	38.48712769959931	73.09469419021391	164.42233392066288	259.86965702491557	0.3331692440652809	0.22054231711930292	90	34.6075664906146	-0.04564510434968244
91	061321B	TacWT	Left	S1ULp	W1_1.2	21	0.5084072412806744	0.49159275871926134	28.53852745370151	70.36560627432723	89.91294449768318	373.99722911289246	0.3322611391910846	0.274836088112498	91	41.82707882062573	-0.016814482561413047
92	061321B	TacWT	Left	S1ULp	W1_2.1	22	0.5296330263451432	0.4703669736548458	34.42476656651862	75.7724193655285	127.41686441992869	201.18586461025808	0.32790078222242913	0.18719212640018834	92	41.347652799009886	-0.05926605269029739
93	061321B	TacWT	Left	S1ULp	W1_2.2	23	0.3672454964175981	0.6327545035823657	35.27156271625482	73.26555762348733	41.445324740819245	276.0076045388202	0.18252109761614177	0.22675698012645798	93	37.993994907232505	0.2655090071647676
94	061321B	TacWT	Left	S1ULp	W1_1.5	24	0.34584054745611686	0.6541594525438417	26.868916228677634	65.15877338769693	39.286444260218886	524.9621034754687	0.23327661910458844	0.3516341744735533	94	38.28985715901929	0.3083189050877248
95	061321B	TacWT	Left	S1ULp	W1_2.4	24	0.3766084265344532	0.6233915734656716	30.50593349479301	71.94718373793842	60.4601598800177	431.0694726329609	0.2548885498853492	0.2885757514807172	95	41.441250243145404	0.24678314693121844
96	061321B	TacWT	Left	S1ULp	W4_1.1	25	0.325048872191176	0.6749511278087696	27.75856941020536	67.52815149971923	42.50553041706293	609.3271229484956	0.23486896816209443	0.3655446175543839	96	39.76958208951387	0.34990225561759364
97	061321B	TacWT	Left	S1ULp	W1_3.1	26	0.3809577752231719	0.6190422247766654	31.792438524375616	70.73504353808212	67.71086198740349	507.6440723579958	0.25882446865038633	0.31852610758278643	97	38.94260501370651	0.23808444955349345
98	061321B	TacWT	Left	S1ULp	W1_3.2	28	0.3904855151953462	0.6095144848046301	36.88828030034099	74.14611910324184	57.03115056522076	262.3619755795479	0.20472348096962448	0.21845501633478262	98	37.25783880290086	0.21902896960928392
99	061321B	TacWT	Left	S1ULp	W1_3.3	30	0.3873352356751892	0.6126647643248235	24.804930942553014	66.56629132725253	36.36331852278554	500.3195310108861	0.2431049113376771	0.33602328022898537	99	41.761360384699515	0.22532952864963435
100	061321B	TacWT	Left	S1ULp	W4_2.1	30	0.37027231675048294	0.6297276832495498	24.78219724118927	60.26807628816616	28.083563162804474	590.3541205471307	0.21383869496479851	0.4031521406034119	100	35.48587904697689	0.2594553664990668
101	061321B	TacWT	Left	S1ULp	W1_3.4	33	0.37046300600360293	0.6295369939963781	32.69381974087324	76.63524969067235	56.30274379124769	402.77169474094416	0.2295086804888206	0.2618791330074288	101	43.941429949799115	0.25907398799277515
102	061321B	TacWT	Left	S1ULp	W2_1.1	33	0.46588162586246934	0.5341183741375358	31.28637281188557	73.89808629672112	76.24553418679872	353.92106846314624	0.2790949572621919	0.25457749944733987	102	42.61171348483555	0.06823674827506648
103	061321B	TacWT	Left	S1ULp	W2_1.2	34	0.5561940689801089	0.4438059310198712	31.062784267976348	67.43150449330709	149.82950817180705	580.7506041908272	0.39405631928107815	0.35738143277950085	103	36.36872022533074	-0.11238813796023772
104	061321B	TacWT	Left	S1ULp	W2_1.3	35	0.41094914999560667	0.5890508500043767	30.601767113149457	68.11446353577908	70.94713962973569	402.30099499865725	0.27524595138888447	0.2944667159235996	104	37.512696422629624	0.17810170000877007
105	061321B	TacWT	Left	S1ULp	W2_2.2	36	0.43642328118228746	0.5635767188177148	32.14700794774338	70.26473490975249	68.08190639118537	282.8538465581626	0.25667010984374033	0.23935562187350742	105	38.11772696200911	0.1271534376354273
106	061321B	TacWT	Left	S1ULp	W4_2.2	36	0.42510052148691074	0.5748994785131366	36.62679542182778	74.96965512534743	83.1566049913372	223.7300115372181	0.24897139482840677	0.19951548558008533	106	38.34285970351965	0.14979895702622587
107	061321B	TacWT	Left	S1ULp	W2_1.4	37	0.4081342894878482	0.5918657105121538	25.061200248864296	54.889092979719514	36.44767267292381	453.01855157525347	0.24089791124134066	0.38776797553778547	107	29.82789273085522	0.18373142102430556
108	061321B	TacWT	Left	S1ULp	W2_2.1	37	0.4582138105250039	0.5417861894750057	38.448705544621525	76.20041776686863	64.5037655139695	241.07087745655716	0.20888671063378667	0.20375816554064424	108	37.7517122222471	0.0835723789500018
109	061321B	TacWT	Left	S1ULp	W2_2.3	39	0.48068364678230685	0.5193163532176673	38.714459552447074	70.65016685815121	86.90835387368085	292.9722806730397	0.2408005979771211	0.2422702425268486	109	31.935707305704135	0.03863270643536049
110	061321B	TacWT	Left	S1ULp	W2_2.4	40	0.6632505805441152	0.33674941945585923	31.9454410573877	58.26899593797027	110.37730596941405	396.0039111044204	0.3288751099460329	0.341516902629831	110	26.323554880582567	-0.326501161088256
111	061321B	TacWT	Left	S1ULp	W2_3.1	40	0.5430560228252269	0.45694397717477286	38.435568304996295	61.015260047557085	99.13505514332576	213.66962296734087	0.2590480451680987	0.23957027161469505	111	22.57969174256079	-0.08611204565045405
112	061321B	TacWT	Left	S1ULp	W2_3.2	42	0.6317822544467222	0.3682177455532947	35.25135416628889	52.83378144963498	96.94429136200998	298.10764018180083	0.27930924785383343	0.32679458975999337	112	17.582427283346085	-0.26356450889342753
113	061321B	TacWT	Left	S1ULp	W2_3.4	44	0.7600218618400238	0.23997813816001146	35.874421836717325	62.90292213619011	80.81313770144006	295.5991018222358	0.25058557899448486	0.27332586684303606	113	27.028500299472782	-0.5200437236800124
114	061321B	TacWT	Left	S1ULp	W3_1.1	44	0.7691319896335045	0.23086801036636917	30.825390511427518	47.31286764607107	55.817826881326354	217.0082993208631	0.24236944871922253	0.31135719076397117	114	16.48747713464355	-0.5382639792671353
115	061321B	TacWT	Right	S1ULp	W1_1.4	19	0.6286950438883628	0.37130495611163283	39.35174028090172	53.46199015497333	59.10759309635136	148.29422333744847	0.19536991799865996	0.22778073779111507	115	14.110249874071606	-0.25739008777673
116	061321B	TacWT	Right	S1ULp	W1_1.2	20	0.6660749736462114	0.3339250263538662	29.776068731287854	40.55784102189513	33.645354551001176	110.68963609355411	0.1948028006384303	0.25940518425518205	116	10.781772290607275	-0.3321499472923452
117	061321B	TacWT	Right	S1ULp	W1_2.1	20	0.7496166704215833	0.25038332957839154	36.6311624516517	57.79939227871725	48.17791735019894	141.20109631971638	0.18948433432586445	0.20558705349881046	117	21.168229827065552	-0.49923334084319176
118	061321B	TacWT	Right	S1ULp	W1_1.5	22	0.48654050817455535	0.5134594918255312	30.9364338493609	66.55508677569051	47.67966905054678	492.73625312121385	0.2232011184611714	0.3335231657110567	118	35.61865292632962	0.026918983650975836
119	061321B	TacWT	Right	S1ULp	W1_2.2	22	0.5459620078373981	0.4540379921625764	39.313466913294526	66.19922945236276	42.59360563358781	228.20390027879097	0.166008703716756	0.22819629925561152	119	26.88576253906823	-0.09192401567482172
120	061321B	TacWT	Right	S1ULp	W1_2.3	23	0.32931443648160574	0.670685563518363	28.940586360564048	68.62475485799301	31.86776980361587	443.541561224036	0.19506013014792717	0.3068925560329381	120	39.68416849742896	0.3413711270367572
121	061321B	TacWT	Right	S1ULp	W1_2.4	23	0.34328719723133877	0.6567128027686007	29.383288868940493	64.93148273783294	27.812415060055244	315.00130588721663	0.17948119245159125	0.27333853148134096	121	35.54819386889244	0.3134256055372619
122	061321B	TacWT	Right	S1ULp	W4_1.1	24	0.3502536920658941	0.6497463079341508	28.66967451454351	71.03606277093218	48.365149006294565	614.6659058378104	0.24257358271451906	0.34901225750235765	122	42.36638825638867	0.2994926158682567
123	061321B	TacWT	Right	S1ULp	W1_3.1	25	0.33541944254631056	0.6645805574537591	31.348408796981133	71.58070191651838	50.33814577983062	504.73362643715785	0.22632530043646645	0.3138594193265528	123	40.232293119537246	0.32916111490744854
124	061321B	TacWT	Right	S1ULp	W1_3.2	27	0.3582471401907556	0.641752859809332	36.541195615913374	76.16692489218983	62.102950808013034	327.38402169689346	0.21566186908922427	0.23755398362470154	124	39.62572927627645	0.28350571961857646
125	061321B	TacWT	Right	S1ULp	W4_2.1	28	0.3327113792740703	0.6672886207259263	27.463150271690687	70.34009746859682	39.13641176445059	666.4593474453458	0.22779288191194588	0.3670150436543281	125	42.87694719690614	0.334577241451856
126	061321B	TacWT	Right	S1ULp	W1_3.3	29	0.3548129941502023	0.6451870058497318	27.264406849811156	70.78374045095819	34.596998506331396	595.1581468169318	0.21573626597464324	0.3446534918640604	126	43.51933360114704	0.2903740116995295
127	061321B	TacWT	Right	S1ULp	W1_3.4	30	0.3434772833155298	0.6565227166845066	38.28192547134276	79.86328203610074	67.71110031644376	352.8649081959935	0.21494936287779912	0.23521070383670487	127	41.58135656475798	0.3130454333689768
128	061321B	TacWT	Right	S1ULp	W2_1.1	31	0.36804663642115143	0.6319533635788231	35.94529686922409	80.53856481374095	66.32252949069384	437.0643119537805	0.22656272836198296	0.2595785408034854	128	44.59326794451686	0.2639067271576717
129	061321B	TacWT	Right	S1ULp	W2_1.2	32	0.34937188080354825	0.6506281191964253	25.368558571915077	62.52648516382472	31.672564234421014	595.3714557415524	0.22184304681750103	0.3902383875207822	129	37.15792659190964	0.301256238392877
