	Cohort	Condition	Hemisphere	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
130	102319	SH	Left	35	0.3804319056725038	0.6195680943275086	32.46359118374952	82.42634853114957	101.82607811265135	782.4466326381745	0.3108371711312219	0.33936050840573917	130	49.96275734740005	0.2391361886550048
131	102319	SH	Left	36	0.3806677719896248	0.6193322280102717	30.163050188302908	81.69905890471856	83.26800927574058	909.4539504997009	0.3025267864935461	0.36912486657523996	131	51.53600871641565	0.23866445602064684
132	102319	SH	Left	36	0.3578591869666941	0.6421408130333076	33.84905716537354	85.72449841023135	109.51543926470384	869.3822843932987	0.30916555246136895	0.34395406021316904	132	51.87544124485781	0.2842816260666135
133	102319	SH	Left	37	0.34455086408300223	0.6554491359168318	32.24034691368321	83.2697168273311	75.09310770073145	660.4572165955484	0.26878209373271883	0.3086279521755876	133	51.02936991364788	0.3108982718338296
134	102319	SH	Left	37	0.3582484742366313	0.6417515257634567	40.447139318920044	88.6515629253608	177.2600474525422	579.2250040248956	0.3291680082828491	0.27147963337360814	134	48.20442360644076	0.2835030515268254
135	102319	SH	Left	38	0.3389732640764539	0.6610267359234933	30.01482292964039	82.35748901782996	64.33684871960101	685.3140338249748	0.2672354734366088	0.31786427183753774	135	52.342666088189574	0.32205347184703936
136	102319	SH	Left	39	0.3237365494811346	0.6762634505190261	35.02418331078122	87.87676782015274	96.352400419974	559.0129517165767	0.28026137738553825	0.26905239370543743	136	52.85258450937152	0.3525269010378915
137	102319	SH	Left	39	0.3801442980504759	0.6198557019498223	36.18219617203859	88.80268216464158	118.02041237116353	601.5859365764668	0.3002504313020622	0.27619941493685257	137	52.620485992602994	0.23971140389934642
138	102319	SH	Left	40	0.3342727981529991	0.665727201847054	31.048529180708343	84.50121036406712	97.63741148443083	616.2199488409614	0.3182490359743863	0.2937683115453879	138	53.45268118335878	0.33145440369405493
139	102319	SH	Left	41	0.36532268281549907	0.6346773171845176	33.20070982718161	85.92551796679314	104.77930578418915	596.5293738306628	0.308311972232972	0.2842456048153022	139	52.724808139611525	0.2693546343690185
140	102319	SH	Left	42	0.3783166136779368	0.621683386322092	30.154304169776363	78.4199210563603	79.1385152885295	679.0083768971151	0.29501536657580596	0.332285327860385	140	48.26561688658393	0.24336677264415518
141	102319	SH	Left	44	0.3838707478435494	0.6161292521563683	33.923442110932214	76.76203786696335	117.6231734566408	494.68346647396623	0.3197028691418267	0.2897458350476173	141	42.83859575603114	0.23225850431281886
142	102319	SH	Left	44	0.3304019666257855	0.6695980333744448	36.18791870843871	80.2171130338616	110.51800850692243	479.6789630490217	0.2905045368300904	0.27302870439872046	142	44.029194325422885	0.33919606674865926
143	102319	SH	Left	44	0.3592912375769246	0.6407087624232856	35.50602059695576	82.64108958977631	106.70289113700152	607.4856999955778	0.2909283827637572	0.29824419206217134	143	47.13506899282056	0.28141752484636096
144	102319	SH	Left	47	0.36711146171803544	0.6328885382820343	33.59221408157328	81.01976846046176	83.20299236772728	851.123502174521	0.27153814295107176	0.36008521832644436	144	47.42755437888848	0.26577707656399885
145	102319	SH	Left	48	0.5030167752684448	0.49698322473154793	43.54620476989045	86.75618770633005	107.12525698039295	546.7325126572409	0.23768163589213964	0.2695175131540506	145	43.2099829364396	-0.006033550536896859
146	102319	SH	Right	28	0.3584625891288701	0.6415374108711529	32.97567317083345	88.44216102738162	60.821974289772314	655.9534941075931	0.23650296325268969	0.28958574463925724	146	55.46648785654816	0.2830748217422828
147	102319	SH	Right	30	0.31599763573882467	0.684002364261224	28.868818669436706	89.24252188696377	47.015689571718276	823.9264881085379	0.2375157384532274	0.32164173646469774	147	60.373703217527066	0.3680047285223993
148	102319	SH	Right	30	0.3100682392960813	0.6899317607038702	25.715226815898035	82.63972962685787	24.672139478682034	913.0107791970721	0.19315815412500903	0.3656360973718299	148	56.92450281095984	0.3798635214077889
149	102319	SH	Right	31	0.3350288555022181	0.6649711444978148	26.217966175220305	88.88266306848635	94.26721042452083	922.2932176965701	0.3703235482143704	0.3416783405717779	149	62.66469689326605	0.3299422889955967
150	102319	SH	Right	33	0.34564940122399834	0.6543505987759541	28.609184108193077	83.66424841331502	54.11521832702875	906.7807784381213	0.2571308792786833	0.35992435810572115	150	55.055064305121945	0.3087011975519558
